Group,Analytical_Thinking,Neutral_Score,Manipulative_Score,Age,Gender,Education,Political_Affiliation,Minority_Status,Bullshit_Receptivity,Conspiracy_Belief,Discernment_Score
Control,7.84667917605632,4.925300673149234,-0.24678253161017905,42,Female,Doctorate,Independent,Yes,4.9283199236040165,0.6595322042737441,9.095422792787573
Control,5.644137107624401,4.319186647141697,2.6070025472336074,22,Female,Master's,Independent,No,3.006352237679608,2.195995292968753,4.53425265372029
Control,4.4329914177002285,7.007574205232085,1.7609580293979654,67,Female,Bachelor's,Democrat,No,0.2254780465984818,3.406592312763772,7.463111884684233
Control,6.796785724268741,3.0294822689838283,1.2644888249085375,68,Male,Bachelor's,Republican,No,3.4864708112240024,5.935631474730196,5.163386306209661
Control,4.72229946205397,2.666565653653941,2.291415121888969,62,Female,High School,Independent,Yes,1.8141130142036372,1.594041735590705,2.736300262791957
Treatment,5.171328488114572,4.8509926721428,0.3505006015498957,46,Female,Bachelor's,Independent,Yes,0,0.8100494867721801,8.378988436678833
Treatment,3.695475763440536,3.099244389281979,1.9460530422729958,52,Female,High School,Republican,No,2.6077736012329233,1.9756623825039985,3.9247981695893857
Control,6.449153662131364,3.016891384355905,5.387290889052816,20,Male,High School,Other,Yes,5.0098149500767395,4.382347016476694,0.8541773263687706
Control,4.989183109772684,6.46090193871519,2.9774469835810504,53,Male,Master's,Democrat,No,4.707513686139893,4.945880816727623,5.978046510020482
Control,2.6481604301096917,4.751217332955199,8.090882703794763,39,Male,Master's,Independent,Yes,6.343344210756628,1.8663239552671875,-2.0155851557847186
Control,3.271900021265183,5.083174578050592,7.339705354870709,53,Female,Bachelor's,Democrat,No,3.2138207088516175,7.950246176054747,-0.6205807661875258
Control,7.9154865740421165,3.0689933687923396,1.9913440250842636,25,Other,Bachelor's,Republican,No,1.1838899922635573,6.242330827484244,5.035392630729135
Control,7.224577922646921,4.566815494814826,0.1552716442976796,32,Male,Doctorate,Independent,No,3.9116062104860325,5.476276712291647,8.023832811840606
Treatment,3.439311360931205,8.995158811110015,2.972128329303774,41,Male,Bachelor's,Republican,No,6.405143057283343,2.537713633897261,8.602514002504645
Control,6.115698738078551,4.553132822197673,2.1858865685719895,60,Male,Bachelor's,Republican,Yes,7.34651941315909,1.4857863439274945,5.425095622664959
Control,6.849192967321861,5.671420300003377,-0.6320599447801709,56,Male,High School,Republican,Yes,3.4507483962650873,4.401347021369093,9.72807672844448
Treatment,7.1897916524208725,4.9332866910380355,1.8879085995721026,64,Male,High School,Independent,No,4.651769107326418,6.377869995773757,8.437721830781587
Treatment,4.97378675110334,3.7065140879798086,-1.3087179555198023,45,Male,Doctorate,Independent,No,4.728077394812092,3.8364994515396447,8.745572106827115
Treatment,4.086747013972285,12.040145665194718,-0.6675750300276615,24,Female,Bachelor's,Independent,No,4.2834078517995495,10,15.772780955701592
Control,3.813796041163055,5.489812852434761,1.6955613815545578,31,Male,Bachelor's,Democrat,No,3.429336850206255,3.595587738697467,5.701149491461731
Treatment,7.865662133148245,4.460747365765782,0.27014458221767734,70,Male,High School,Democrat,No,2.831363908331562,4.98484126125338,10.089849383409287
Control,5.12883376933255,4.450726458055526,-0.10793270797614163,43,Male,Bachelor's,Other,No,0.15285863019678736,1.9622636751922817,7.123076050697943
Treatment,6.445995219217376,2.095881148209961,2.8730393917433448,67,Female,Bachelor's,Republican,No,1.8258839877983708,6.954235783440891,4.057338170879648
Control,5.921099131193099,5.2172235279992325,5.130812571748189,53,Male,Bachelor's,Independent,Yes,2.019805127223691,4.820872230316813,3.046960521847593
Treatment,4.50887804851095,5.607914915683126,2.211293906995802,22,Female,High School,Republican,No,3.2100260497166433,6.083510516442847,6.778279545070536
Control,4.186342098840811,5.152768339929248,5.551391709570341,32,Male,Bachelor's,Republican,No,2.977721381760378,5.595408069441896,1.6945476797793129
Treatment,2.8607121066129215,6.1704714134669745,5.2553867738123135,52,Male,Bachelor's,Republican,No,2.1210751400897703,5.769244066725932,3.060618719614352
Treatment,3.6796101592137647,6.290939264694954,1.2820922600802782,50,Other,Bachelor's,Republican,No,4.416045926305636,1.4817139781476234,7.768554624025
Treatment,7.529387874247488,3.6745728022839534,0.5325047028014135,23,Female,Master's,Democrat,No,2.630754922077487,3.8469424084950123,8.789109005168156
Control,5.928849983003218,6.8859431977268475,6.193717686883833,24,Male,High School,Democrat,No,5.5663697241949235,3.540562359806302,3.6566505023446236
Treatment,6.18710085124132,4.233357273666583,3.8633708942318585,54,Female,High School,Democrat,Yes,3.293179445768552,3.5803773840580853,5.010312017865715
Treatment,3.3596248489311447,7.807450144334526,3.184195622436485,24,Male,High School,Democrat,No,3.1078261586477893,5.237523817145948,7.1429731585964
Control,3.801151786198065,5.449718143297782,3.808861692331443,70,Female,Bachelor's,Democrat,No,7.307381091864354,1.0138674977791737,3.5414323440653717
Control,6.597595550922812,3.60894670161217,5.802973711787706,66,Male,Bachelor's,Republican,No,3.205268130014405,4.870418561278244,1.1047707652858705
Control,6.168806386859196,8.166995259326635,-0.0851477393004445,24,Male,Master's,Democrat,No,6.502481160136089,4.925281063789021,11.336546192056677
Control,4.1270476576101895,4.410874911561025,2.076357855814776,44,Female,Master's,Democrat,Yes,1.4398832798321033,1.0498489679774208,4.398040884551343
Control,2.5050611346178013,7.784660347070741,2.6824755488298853,39,Female,High School,Democrat,No,4.5480678392701614,1.1909712787203985,6.354715365549756
Treatment,3.1182322995681253,3.990133722630248,0.48825949311845096,22,Male,Bachelor's,Democrat,No,2.160006050754731,1.8715234667104852,5.840548454187891
Treatment,4.781068708542137,4.754132122632913,2.0010652205247106,30,Male,Bachelor's,Democrat,No,6.343112131954377,3.701574751030552,6.338868433514806
Control,3.2830221550357006,2.9212654603980734,5.221787747452993,20,Other,Master's,Independent,Yes,3.5450240118356877,1.728194479915496,-0.659011209537069
Control,6.652869536585738,3.9779794977595957,1.8990301620424772,49,Male,Bachelor's,Independent,No,4.900023650331543,3.2118208310413645,5.405384104009988
Control,6.566672952763062,5.0106500726388115,3.3306818692489553,62,Female,Bachelor's,Democrat,Yes,4.913986468320831,4.952822207475566,4.963304679771387
Control,4.367377899379012,4.267663401078167,3.6596461620823435,59,Male,High School,Democrat,Yes,1.48482587376082,5.113918634579231,2.7917061886853296
Control,3.333897465284865,4.285554968717106,5.021854771717911,61,Female,Bachelor's,Republican,No,2.2453957702168275,5.208603191119545,0.9306489296416274
Control,6.9318210267167935,4.80000019916128,2.8379731915429307,49,Female,Doctorate,Republican,No,4.941467293880129,4.819445762121191,5.427937520976746
Control,3.2422567612845854,6.59355617591563,2.458317780453251,33,Female,Bachelor's,Republican,No,3.868695384537374,4.571718731940073,5.756366776104671
Control,6.303719209265505,7.720166376937213,1.7138005209583644,36,Male,High School,Republican,No,3.554543450291723,5.311646684544637,9.1582254606116
Control,2.438811026817918,5.337975296878029,-1.4021170147124145,27,Male,Bachelor's,Republican,No,1.3200175549540676,1.773833649085673,7.959497824999402
Control,5.8352748107710974,5.629510634671182,3.4260450459848233,38,Female,High School,Democrat,No,3.9404793853881555,5.588786675408365,5.121102994071908
Control,4.683872420880891,7.5927349720623205,4.745835483344497,58,Female,High School,Other,No,5.373360727461217,4.664320695129808,5.188835699158268
Treatment,2.49197518094816,3.3425755463365965,0.44437232933938353,38,Female,High School,Republican,No,2.042423866904641,4.637314041033518,4.767184602708333
Treatment,2.4936956186739363,2.9046522225432287,1.4864223852272118,50,Female,High School,Democrat,Yes,3.4089574118282377,2.4462685389180145,3.2885015513214695
Control,6.453516516762882,9.691518370783275,0.6188587849625495,65,Female,Master's,Democrat,Yes,2.745211846770839,3.3892531166173576,12.299417844202166
Treatment,6.083961272715232,4.970147222256922,1.440403236074887,68,Female,Master's,Republican,No,5.843058969002576,4.6857912371088055,8.092714940718459
Treatment,5.342508617321105,4.059209665019644,1.411898831913128,52,Male,High School,Republican,No,9.01079469260466,1.2423009270502976,6.654192296097344
Control,6.082992939212761,6.196388149321468,3.102515439492468,40,Male,Bachelor's,Republican,No,4.696763727652217,2.4044853364068466,6.13536917943538
Control,8.548668109557408,5.212779894068447,3.233203059296055,22,Male,Master's,Democrat,No,4.067480388818399,3.850369696762373,6.253910889551096
Control,2.1801419407542766,5.617859481864292,4.644711396533731,50,Male,Bachelor's,Democrat,No,1.2742850638681897,4.947002077695739,2.063219055707699
Control,6.465663120359138,5.2551324875564465,0.7750524392084719,62,Female,Master's,Democrat,No,0,4.286102914566829,7.712911608527543
Treatment,5.455073567413633,7.465873733017649,2.146805447181161,53,Female,Bachelor's,Independent,No,3.556833607501791,7.271423026157606,9.410373461396713
Control,5.347975965476847,6.071453026670165,2.744356057825362,18,Other,Bachelor's,Independent,Yes,3.280219911615385,5.9834898345784335,6.001084951583226
Treatment,4.697978690460661,4.54915167913679,3.935035474739818,35,Female,Master's,Other,No,3.7278914860450256,3.0433377083538424,4.137600222242467
Control,1.8130694649164116,6.452849722249889,4.41095133493671,60,Other,Bachelor's,Democrat,No,4.491839725365897,0.8637669455203216,2.9484331197713844
Treatment,6.268481694090218,2.840147759172722,-0.13141972111525568,20,Female,Doctorate,Republican,Yes,6.852670079725896,4.577592322257052,7.6729287508556405
Treatment,5.876858572701599,6.71524393101739,0.14792054025109436,54,Female,Master's,Independent,Yes,6.208331056639803,3.355306443681269,10.974967320292496
Control,6.299251804659063,4.16178287387287,2.2203685318596627,18,Female,Bachelor's,Democrat,Yes,3.3193165504902775,4.581264533722758,5.0910402443427385
Treatment,7.236894240464281,2.1700662831407724,-0.4262811895567211,45,Female,High School,Independent,No,6.760118158537082,4.525194789192671,8.024018153045704
Treatment,5.469206678262737,8.432398540981676,0.9019736226553436,64,Male,High School,Republican,No,1.7546776459384072,3.0755947543534217,11.632329927023385
Control,4.359365497262473,1.5507817839259164,4.89195390716691,64,Male,High School,Democrat,No,2.691724494533615,4.620497731557267,-1.1614893746097565
Treatment,5.640118851580911,4.699734253266149,1.275441471891762,49,Male,High School,Independent,No,6.826117423333759,3.0554159297285173,7.65438192006007
Control,1.8875323307125598,2.2085393583929402,2.0929627519669802,54,Female,Bachelor's,Democrat,No,2.794780709439049,6.292006728651167,1.05934277178224
Treatment,3.987219929424921,4.7033087463830965,-0.27903274640885933,44,Female,Bachelor's,Independent,Yes,2.8710185108130046,0.37939529521452453,7.972756439860646
Treatment,5.237450875248866,5.676927937037229,4.708295023537524,62,Female,Bachelor's,Republican,No,6.692232430465072,4.3913704805997416,4.896721069936355
Treatment,7.5553472586689185,4.8960255600287494,-0.07505160193959992,46,Female,High School,Republican,No,2.800880993055322,6.802975379531613,10.637587605970038
Control,6.181272557830209,6.7159069926625135,3.551423375531246,54,Female,High School,Democrat,No,5.0099292493125915,9.614273677133408,6.255119896046372
Control,4.824976250676819,3.41644628590256,2.504047250364786,68,Male,Bachelor's,Republican,No,5.517060931048983,2.607564942738527,3.3248871608761834
Control,6.30125935426163,7.650208522788004,1.391805540612815,50,Male,Bachelor's,Democrat,Yes,4.869401373193148,3.9645577538023633,9.409032659306003
Treatment,6.670013927367733,5.174963948840326,-0.9836030260526913,29,Female,Bachelor's,Republican,No,5.736369112145926,3.7806794743675014,11.161077420418817
Treatment,2.3822237631503254,3.7701658761236274,1.4732949266014965,23,Male,Bachelor's,Democrat,No,4.015085473899919,6.960641111755866,4.083538771884875
Treatment,3.9188052194539136,3.1114812180727225,2.073042834589635,70,Female,High School,Republican,No,0.26368994106703614,3.9640998579430717,3.977542298073523
Control,6.006629835375065,7.462114697736329,1.5923862198401189,22,Male,Bachelor's,Independent,Yes,6.9507530508997775,3.4084284258496904,8.873043395583743
Control,4.142326978636639,3.1003556157255057,0.374949692715115,55,Male,High School,Republican,Yes,8.141238369824725,1.9910216645592231,4.79656941232871
Control,5.960212908096996,4.039449818636574,0.6224244540456136,62,Male,Master's,Democrat,Yes,8.726623308917956,6.098758667974511,6.397131818639458
Control,2.3216991481554543,4.1917540836805145,5.114098413049363,20,Male,Bachelor's,Independent,No,5.930125900634486,1.1092961859885193,0.23850524470887868
Treatment,2.2484870360498883,5.165902338556551,3.173081735217367,37,Male,Master's,Democrat,No,2.336226278748887,5.421863619179661,3.6791858803766004
Control,4.21256134011537,6.490705956971002,3.618030487126816,38,Male,Bachelor's,Democrat,No,2.5439371402478037,2.8092361519255507,4.978956139901872
Treatment,2.7352971489121742,6.742573142947562,3.4118595722954264,39,Female,Bachelor's,Republican,No,1.7725327643595583,4.162852868301754,5.382186432336267
Treatment,3.0861708791307683,6.906118399166448,2.2355616206980184,39,Female,Master's,Independent,No,2.4799805688020253,4.4608219736546415,6.985184937816505
Control,5.55632954096792,4.181510744685434,3.733154980199647,37,Male,High School,Other,Yes,0.3200696107166543,2.774944909873641,3.2265205349697466
Treatment,6.054583750811037,2.9649067049965128,-0.6790643795886449,43,Female,Bachelor's,Republican,Yes,9.350717761514963,2.945940976150966,8.184908897693436
Treatment,4.121485001732642,4.277364380129853,2.618120279507166,25,Male,Master's,Independent,No,7.362880807437283,3.836173682617251,4.750357851922169
Control,4.558206977544509,4.769890760402861,1.3070096269298206,33,Male,High School,Other,No,3.0823894448970695,4.734032475065655,5.741984622245294
Control,8.188870237114598,5.961460006500675,1.7345880519918908,37,Female,Bachelor's,Democrat,No,4.680958415819133,6.7394071101229445,8.321307073066084
Treatment,2.480585462635901,8.853418762953513,0.1284550190767022,52,Female,High School,Democrat,No,5.505602402585141,4.522380015623732,10.585402840853737
Control,7.018303713467206,6.310179536655891,-1.748824468409519,69,Female,High School,Other,No,3.538307446390239,3.890121292677338,11.568155861799013
Treatment,3.356045099987351,4.8925737261710225,-2.9308861641322403,49,Female,Bachelor's,Republican,No,3.4353907274834308,3.608724532304035,10.340493715293775
Control,5.2480155780621445,2.586783080690725,2.5642365205113165,60,Female,Doctorate,Independent,Yes,5.670954037476971,2.9198203615515217,2.6465543492104806
Treatment,5.448786305752535,4.386826350320898,0.9585519059409449,64,Male,Bachelor's,Democrat,Yes,0.9947415836658884,4.762696434394337,7.514864173694354
Control,2.9704423730472738,8.0134722379146,5.348108719265135,30,Female,Bachelor's,Independent,No,1.7397440568795561,1.9523436616835173,4.1505847051731015
Treatment,7.623135974573017,6.6552362485386025,1.3529957440309888,69,Female,Bachelor's,Democrat,No,5.50116439658655,6.113730955178049,11.019592485437377
Control,6.420843059721908,7.471890494136181,5.264047887426139,44,Female,High School,Republican,Yes,4.955919283728204,2.3078522272328623,5.418264136570995
Treatment,4.31862628326237,4.932105723858217,2.046442733172228,57,Female,Bachelor's,Independent,No,4.983003228331874,2.8950449442532395,6.124632703132766
Control,4.721800518477227,5.674841583449024,1.9883412503153861,35,Female,Master's,Independent,Yes,7.993330241650646,5.488488286849774,6.047400592372251
Treatment,3.4940021699351957,6.557685193396914,4.585056282057115,50,Male,Master's,Democrat,No,7.345022264090415,5.8494858372439005,4.593130538791195
Control,4.723273949336176,0.1158184630209993,0.9710075824099831,23,Male,Doctorate,Democrat,Yes,3.2683615745002212,6.0002280713292055,1.506447855279104
Treatment,4.553184098637652,3.4765661351239783,1.2391820198812007,38,Female,Bachelor's,Independent,Yes,3.8940114090811297,3.6121986197169003,5.652272189221017
Treatment,3.574056137298846,4.489375527782233,1.8491263459092107,47,Male,High School,Democrat,No,1.8885875254536062,6.172957772001439,5.320791284847157
Treatment,6.290917080560064,4.011220493114412,1.5311233792752863,18,Female,Master's,Democrat,No,6.273530931437765,5.9518393943894825,7.198284924259173
Control,6.939980116084355,4.2183868073040305,0.6215934123406874,26,Female,High School,Republican,No,4.4541427072656505,3.0478582070312035,7.06678345300552
Treatment,1.5522261576985525,7.238174691561498,1.5904157764166986,69,Female,Master's,Democrat,No,4.627795218076323,4.817261715881931,6.811928533418714
Treatment,3.0409072288814096,4.008173670890886,-0.674044026545968,67,Male,Doctorate,Other,No,5.106022648793479,2.989994677651816,6.962898119097912
Control,6.4580232906532435,8.154312338568438,5.015466964047143,46,Male,Bachelor's,Independent,Yes,2.6531414864172573,4.4619252731755195,6.367857019847916
Treatment,8.546289584867544,4.60981616596199,1.0442878668581153,21,Female,Master's,Other,Yes,3.066369485940729,6.5385368723942126,9.975245487754533
Control,7.785116062336341,7.714175238585174,1.4891556643534307,69,Male,Bachelor's,Republican,Yes,3.0437362946062745,6.576569642979621,10.117577605399912
Control,5.631812483977822,9.372163387425292,3.349076137260172,31,Female,High School,Democrat,Yes,4.158158289944315,0,8.838993492154032
Treatment,4.472263939950253,4.40524407782717,-0.4540335055505553,25,Female,Bachelor's,Republican,No,5.667032835410832,3.9924372766851555,8.213475538340415
Treatment,6.764653743940034,2.131226125351785,-1.9693719167938837,19,Female,High School,Democrat,No,5.088775604930089,0.7454663864499138,9.174088350100693
Control,4.596771572082846,4.64595317589764,4.3873686986819624,57,Female,Bachelor's,Republican,No,6.142345048056917,4.6195919220169,2.5569702632571008
Treatment,5.931582099658519,3.171941185462079,2.670804542827166,29,Male,High School,Democrat,No,3.049653602165771,3.3367891765414113,4.949823217378802
Treatment,5.822657310755435,2.972292430225937,2.381146914715629,55,Male,Bachelor's,Democrat,No,2.6655794523274867,4.171304666883652,4.958138498576885
Treatment,5.723597896546727,7.315989137676589,0.3111016120921666,52,Male,Master's,Republican,Yes,0,4.224252684088416,11.297585947994467
Control,4.472967700125176,5.9787744862609475,3.4111609730908925,44,Male,Bachelor's,Democrat,No,6.301317020591741,2.5445151140012894,4.804097363232643
Treatment,5.978310432907376,4.7656608604174036,0.9707792238736402,18,Female,Bachelor's,Democrat,No,7.3165012902997155,3.652798546567557,8.278614461224295
Control,3.439528096188597,5.13214827592334,3.999710309784409,51,Female,Master's,Democrat,Yes,4.235344193577603,3.082252442589021,2.8522020142332294
Control,6.919252713501626,5.608904051202114,1.2188187559434647,46,Male,Bachelor's,Independent,Yes,7.968279515008647,2.545157093150647,7.8497116520094625
Control,5.05223354994835,4.652066034828744,1.3174432104238396,60,Female,High School,Independent,No,3.9917492861815567,0.6667984746992031,5.860739599379079
Treatment,3.3684993126361187,4.016129921008668,0.6586525355126511,32,Female,High School,Republican,No,4.80220932599403,2.404250179432906,5.883851869973106
Control,5.977997264329032,4.834610230125052,2.7137439599736437,39,Female,Bachelor's,Republican,No,3.5809192005124086,3.793651300746113,5.109864902315924
Treatment,1.764348389970773,4.419471414934083,-0.5733928683271778,27,Male,High School,Republican,No,4.793008798316115,5.847465367207044,6.31612557573934
Control,3.1324699286898214,8.101159190803338,3.361705637889253,20,Female,Master's,Independent,No,3.456125194864219,4.519073096790587,6.3056885172589965
Control,3.7880193563798485,4.012623303115566,1.1166617586222807,34,Other,Master's,Independent,No,6.1918536706259095,1.5618973542088241,4.78997122268321
Treatment,3.006352353736881,3.82729055167734,1.4182925826513553,58,Female,Master's,Democrat,No,3.880567048845686,5.877334716175073,4.663762234328646
Treatment,4.567728410200855,3.0034148590061345,-1.5344831271817458,47,Male,High School,Republican,No,6.845600707714264,4.579063094645162,7.963694293838522
Control,6.769689912248922,7.082489771326276,1.894904079993542,41,Male,Bachelor's,Independent,No,7.337444426179774,0.4078978245528915,8.572430647457196
Control,5.718380602942884,5.8345798299693055,1.6316407379965758,36,Female,Doctorate,Republican,No,0.33579931473377433,3.958856598838228,7.062129393444172
Control,1.9129464528639537,0.6911456830301903,6.88207740396583,43,Male,High School,Democrat,No,6.501486039071011,4.000447362964003,-5.234458494503663
Control,6.240179971134076,3.5847366735172908,2.2992920379648996,35,Female,High School,Other,No,3.902232908770991,0,4.405534621119429
Treatment,4.224375314045952,5.2563384258975105,-0.49946735476635307,54,Female,High School,Democrat,Yes,4.127697751554325,4.197076117937674,8.924087266198327
Treatment,5.447829347483605,5.447563756533199,0.862249360551524,61,Female,High School,Democrat,Yes,3.2301232528271155,3.1711299200309537,8.67118640659438
Treatment,5.271483099299416,6.377666210961857,-2.286139363931409,24,Male,Bachelor's,Republican,No,3.2530835379728633,3.5370977857418726,12.61741789936783
Treatment,7.910399573397456,5.5356437760755846,1.7841853731679824,56,Male,Bachelor's,Democrat,Yes,3.83443398697728,2.534794842169492,9.684258082955694
Treatment,4.746634895879724,6.489903146022869,3.3047148521118794,26,Male,High School,Democrat,Yes,1.9910761582378074,0.8563918382903783,6.745164465820784
Control,3.553365594274384,6.061326833526946,3.7851215954882336,50,Female,Master's,Democrat,No,2.4613525972875436,0,4.052888035175904
Treatment,5.03414686322514,1.5736161149342456,0.7487443239966842,22,Female,Master's,Democrat,No,7.379757988088424,4.888188449546703,4.600481938356417
Treatment,4.116056384092074,2.3753152006986875,-0.10911761725486491,37,Female,Master's,Independent,Yes,4.976573807115928,2.85479919915597,5.571475106022608
Treatment,6.494864328137356,4.097189773713646,0.4411184669861754,56,Female,Bachelor's,Democrat,No,5.556933704143674,2.994847894610504,8.527219552830488
Treatment,2.7925759469452953,3.8033766466399035,7.04513764262466,51,Female,Bachelor's,Independent,Yes,7.801101465816357,1.2789491156902448,-1.1473290357757846
Control,3.7887975239092464,7.940940719206534,6.0955092895709475,19,Male,High School,Republican,Yes,3.0222764721349655,7.574213052261813,3.7398301915902095
Treatment,6.414458648736817,6.083933512374442,2.4581120961436618,19,Female,Bachelor's,Independent,Yes,3.9854119427297023,3.398209234276475,8.436665402783392
Control,7.240137896769742,6.488244358174838,3.0831311123954643,29,Male,Bachelor's,Democrat,Yes,5.331585015073136,2.9780269452190455,7.025182194164245
Treatment,5.6393233074577065,4.871673070205097,-1.4256004147623362,61,Male,Bachelor's,Democrat,No,4.2759857937367665,2.3690104838954964,10.526765965560713
Treatment,5.267580867671562,5.674683550478185,5.360222371279736,49,Other,Master's,Independent,No,0.2205422803666317,2.0174040209360022,4.26514682995212
Treatment,5.259956935654971,4.9371916549644865,1.261304920677829,23,Male,Bachelor's,Independent,No,4.855719788837539,6.183256161964903,7.620854436027885
Control,6.205248951985908,4.303605827305342,2.3143707416326955,45,Male,Master's,Independent,No,5.153941055978881,4.477488613024152,5.091859561665601
Treatment,4.635349082877155,3.6214411376029227,-4.369074728381301,52,Male,High School,Democrat,No,5.5939109382275864,2.831072854423085,11.46702767814209
Treatment,4.785710608679835,3.3321768314072697,0.8948148268256412,45,Male,Doctorate,Independent,Yes,1.8659998080128242,2.1795427223204,6.026644961091505
Treatment,6.670968962013428,6.078705541433534,-1.0023807212820492,29,Female,Doctorate,Democrat,Yes,2.5761446673641464,5.7270828498456545,12.084312984225654
Treatment,5.136488492149044,3.05066856221569,2.524397781662075,51,Male,Doctorate,Democrat,Yes,4.2298999143546325,1.5379092448159324,4.378637149665398
Treatment,3.1179086551230513,5.215061047660715,0.5498232117738286,26,Female,Master's,Independent,No,1.7856244529608212,2.576738165777087,7.003669327229175
Treatment,9.171692662588907,6.461346326629851,0.08259159298393556,55,Male,Bachelor's,Democrat,Yes,2.8198538766882413,6.784665521254935,13.257524230587595
Treatment,4.5343340197499575,3.6473217373571023,1.2565918978439954,39,Male,High School,Republican,No,2.4224811859435595,7.367631911667452,5.791480354325575
Treatment,5.092402854219164,7.188367970677005,3.6739077362287897,31,Male,Bachelor's,Democrat,No,3.506348396438394,3.392378858820485,7.333762375112588
Treatment,7.206044707405815,5.081067415395434,2.157145803598042,39,Other,Doctorate,Republican,Yes,7.086759692499994,1.0701375390502377,8.328455142351753
Treatment,5.04144441886922,7.749905187264397,0.8933360302155934,32,Male,Bachelor's,Republican,No,1.9828297536973492,1.8738407051097714,10.637652471200719
Control,4.57253917446375,5.9140707425130294,3.240056696242353,34,Male,Doctorate,Republican,No,0,0,4.960283633502551
Control,7.3221685690338525,6.006306227606847,-0.4791955974867217,68,Male,High School,Other,Yes,4.00148734814647,4.208607764414691,10.146586109610494
Treatment,5.521810997990844,7.0830541799686735,0.6667396465990777,23,Female,Master's,Republican,No,5.782240736227173,2.5785298255398303,10.557672781862728
Control,2.4688526526027976,7.715264501611516,6.042539915371712,45,Male,Bachelor's,Independent,Yes,4.5988416814437185,4.08540031577907,2.9071509125412027
Treatment,5.1695751229644555,4.181586596950854,0.9015355786178545,48,Male,High School,Democrat,No,6.49018895166885,3.668432069449422,7.157232360556341
Control,5.169418198722456,4.971810616442741,1.791435140391785,43,Female,High School,Democrat,No,3.2346516803837,2.3958844035140787,5.7650845754121836
Treatment,7.154587451021589,5.892040057344468,1.347986267408196,25,Male,Doctorate,Republican,No,4.130121202757817,3.396347658505296,9.909994378202462
Control,5.165615417631797,3.384385669109724,4.891500219998006,64,Male,Doctorate,Republican,No,3.2616637249659575,0.40097099836381433,1.0756931579276166
Control,5.857977698356555,7.753353091941741,0.6621615447793361,21,Female,Master's,Democrat,No,2.9238711384562084,3.2566571522332346,10.020180396340681
Treatment,5.2819804653653435,3.7483405242876415,2.1985794509302874,18,Male,Master's,Republican,Yes,4.116375296609784,0.5769829331951195,5.511246422381362
Treatment,1.8039466066058019,3.8664875586406438,2.2162951264484527,49,Female,Bachelor's,Republican,No,3.8366235895158223,4.053141534653106,3.0031523871465424
Control,4.887443143306358,4.28671647667396,2.354181090765267,18,Male,Bachelor's,Democrat,Yes,2.6108346587881934,5.688618035881934,4.376256957561872
Treatment,6.317438734181243,4.920101740069983,1.2540154019486913,28,Male,Master's,Republican,Yes,8.281661672631394,3.0202740468081863,8.404165388757225
Control,3.8362798279122643,8.463311266714243,5.509100136723841,26,Male,High School,Democrat,Yes,1.2871675887507181,0,4.872351043946534
Treatment,2.5626301511298943,6.121371929534352,3.5622790112932883,54,Male,Bachelor's,Independent,No,3.00374730184377,3.236833950544062,4.481065531588484
Treatment,6.04649418046587,4.947351495939223,0.712050789418037,42,Male,Doctorate,Democrat,No,1.4464803976774951,6.416561908789806,8.770171341870588
Control,4.9119346667554185,0.9143947859216199,5.004465802223674,55,Male,High School,Independent,Yes,0,1.7357576269286579,-1.6341036829243447
Control,5.141870804085892,2.6231311618767155,0.6346635228323771,69,Male,High School,Republican,No,6.202981759719936,6.45271198655267,4.559403041087284
Treatment,4.843978405945518,3.0773110678814666,1.9928334976369002,36,Female,High School,Republican,No,1.9541216731277369,2.701415596374638,4.717461374703705
Treatment,3.3968448185609135,6.498881481900622,2.17998103658104,68,Male,Bachelor's,Democrat,No,4.064334888550256,4.884382146481494,6.8665340592402675
Control,5.852397834992546,8.764144018412388,1.5022737249339895,33,Female,High School,Democrat,No,2.5799944931449,2.1633957080266106,10.188069210974671
Treatment,5.31584664585196,4.38154604599482,-0.3825750647302777,47,Female,Doctorate,Democrat,No,1.7810379563230456,5.978601422979685,8.751006095114068
Treatment,5.674541104657308,7.079756650640004,1.648145990354815,28,Female,High School,Independent,Yes,6.885928664956811,3.334297555567141,9.68751648877817
Treatment,5.020932093284918,7.101253605618191,0.9935362486957866,65,Male,High School,Democrat,No,4.009011615057632,6.368471652048871,9.873416426886093
Control,4.572389957978387,7.234209250436644,5.032542604691866,46,Male,Bachelor's,Democrat,No,4.646275661644471,3.744105158784591,4.487861624733972
Control,6.451844834239918,4.4171530223286215,2.9550969712862787,52,Male,Doctorate,Independent,Yes,2.096401506264168,0.8622076348485761,4.687978468162302
Control,5.349357435447241,6.338736023896389,5.6317532151554035,51,Female,High School,Democrat,Yes,3.464262048842419,2.158068422326795,3.381661526464606
Treatment,6.001501064553376,4.327018667367695,1.926401483549108,36,Female,Master's,Democrat,Yes,6.467935861729158,2.504955341600121,6.901742982233619
Control,7.104053529693731,8.771107457639532,5.065359771577598,39,Male,Doctorate,Democrat,No,7.5608866858237365,1.5558439615590274,7.2577744509088
Treatment,3.8255405095616526,6.342854949073029,1.2970992926108296,60,Female,Master's,Republican,No,4.115446584084926,3.8223000042697786,7.91491103863344
Control,4.245880448246821,7.639803870509846,4.597458252475884,44,Male,Master's,Independent,No,4.283304619932585,5.2360733577344085,5.165285842157372
